6	Oct 10, 2009	Sat	Buffalo	40		Gardner-Webb	3	
6	Oct 10, 2009	Sat	Central Michigan	56		Eastern Michigan	8	
6	Oct 10, 2009	Sat	Duke	49	@	North Carolina State	28	
6	Oct 10, 2009	Sat	(1) Florida	13	@	(4) Louisiana State	3	
6	Oct 10, 2009	Sat	Florida International	37	@	Western Kentucky	20	
6	Oct 10, 2009	Sat	Fresno State	42	@	Hawaii	17	
6	Oct 10, 2009	Sat	(22) Georgia Tech	49	@	Florida State	44	
6	Oct 10, 2009	Sat	Houston	31	@	Mississippi State	24	
6	Oct 10, 2009	Sat	Idaho	29	@	San Jose State	25	
6	Oct 10, 2009	Sat	(12) Iowa	30		Michigan	28	
6	Oct 10, 2009	Sat	(16) Kansas	41		Iowa State	36	
6	Oct 10, 2009	Sat	Louisiana	38		North Texas	34	
6	Oct 10, 2009	Sat	Louisville	25		Southern Mississippi	23	
6	Oct 10, 2009	Sat	Marshall	31	@	Tulane	10	
6	Oct 10, 2009	Sat	Memphis	35		Texas-El Paso	20	
6	Oct 10, 2009	Sat	(11) Miami (FL)	48		Florida A&M	16	
6	Oct 10, 2009	Sat	Michigan State	24	@	Illinois	14	
6	Oct 10, 2009	Sat	Minnesota	35		Purdue	20	
6	Oct 10, 2009	Sat	Navy	63	@	Rice	14	
6	Oct 10, 2009	Sat	New Mexico State	20		Utah State	17	
6	Oct 10, 2009	Sat	North Carolina	42		Georgia Southern	12	
6	Oct 10, 2009	Sat	Northwestern	16		Miami (OH)	6	
6	Oct 10, 2009	Sat	Ohio	19	@	Akron	7	
6	Oct 10, 2009	Sat	(9) Ohio State	31		Wisconsin	13	
6	Oct 10, 2009	Sat	(19) Oklahoma	33		Baylor	7	
6	Oct 10, 2009	Sat	(15) Oklahoma State	36	@	Texas A&M	31	
6	Oct 10, 2009	Sat	(13) Oregon	24	@	UCLA	10	
6	Oct 10, 2009	Sat	Oregon State	38		Stanford	28	
6	Oct 10, 2009	Sat	(14) Penn State	52		Eastern Illinois	3	
6	Oct 10, 2009	Sat	Pittsburgh	24		Connecticut	21	
6	Oct 10, 2009	Sat	Rutgers	42		Texas Southern	0	
6	Oct 10, 2009	Sat	(25) South Carolina	28		Kentucky	26	
